,movie_id,title,content_type,genre_primary,genre_secondary,release_year,duration_minutes,rating,language,country_of_origin,imdb_rating,production_budget,box_office_revenue,number_of_seasons,number_of_episodes,is_netflix_original,added_to_platform,content_warning
488,movie_0489,New Dream,Movie,Sport,Thriller,2023,97.0,NC-17,English,USA,movie_0034,29439846.0,2124537.0,movie_0034,movie_0034,0,2021-07-11,0
489,movie_0490,A Storm,Documentary,Sci-Fi,Romance,1996,118.0,TV-Y,Hindi,Canada,movie_0034,movie_0034,movie_0034,movie_0034,movie_0034,0,2022-11-12,0
490,movie_0491,New Warrior,Documentary,Romance,movie_0034,1999,80.0,PG,English,Japan,8.1,movie_0034,movie_0034,movie_0034,movie_0034,0,2025-06-18,1
491,movie_0492,Battle Love,TV Series,Documentary,Thriller,2009,54.0,NC-17,English,Canada,5.8,movie_0034,movie_0034,13.0,9.0,0,2021-09-14,0
492,movie_0493,Story Fire,Stand-up Comedy,War,movie_0034,2023,34.0,TV-PG,English,UK,6.1,movie_0034,movie_0034,movie_0034,movie_0034,1,2024-04-16,0
493,movie_0494,Last Day,TV Series,Music,movie_0034,2005,44.0,R,English,Germany,5.6,movie_0034,movie_0034,2.0,10.0,0,2023-07-17,0
494,movie_0495,City Legend,TV Series,War,Biography,1997,44.0,PG,English,USA,7.7,movie_0034,movie_0034,movie_0034,64.0,1,2024-01-14,0
495,movie_0496,Last Mission,Stand-up Comedy,Action,movie_0034,2002,65.0,NC-17,German,Japan,1.2,movie_0034,movie_0034,movie_0034,movie_0034,0,2023-01-07,1
496,movie_0497,Big Warrior,TV Series,Family,movie_0034,1990,31.0,TV-G,English,USA,4.7,movie_0034,movie_0034,1,31.0,0,2025-07-13,1
497,movie_0498,Day Dragon,TV Series,Western,movie_0034,2024,71.0,TV-G,English,USA,6.3,movie_0034,movie_0034,14.0,37.0,1,2021-03-04,0
498,movie_0499,Family Story,TV Series,Western,movie_0034,1998,43.0,TV-Y7,English,USA,7.9,movie_0034,movie_0034,10.0,163.0,0,2023-10-01,0
499,movie_0500,My Journey,TV Series,Music,movie_0034,1990,33.0,TV-PG,English,USA,3.9,movie_0034,movie_0034,13.0,199.0,1,2025-06-10,0
500,movie_0501,Hero Dragon,Movie,Comedy,War,1995,100.0,TV-Y,English,USA,9.0,16854758.0,2474372.0,movie_0034,movie_0034,1,2022-09-13,1
501,movie_0502,Love Legend,Stand-up Comedy,Sci-Fi,Crime,1993,51.0,TV-Y7,Spanish,USA,6.0,movie_0034,movie_0034,movie_0034,movie_0034,0,2024-02-16,0
502,movie_0503,An Dragon,TV Series,Horror,movie_0034,1999,31.0,R,Japanese,USA,7.0,movie_0034,movie_0034,movie_0034,80.0,0,2020-08-03,0
503,movie_0504,Princess Queen,TV Series,Animation,Adventure,2001,36.0,R,English,USA,8.4,movie_0034,movie_0034,11.0,8.0,0,2023-10-08,0
504,movie_0505,Phoenix Day,Movie,Western,movie_0034,1994,117.0,TV-14,Korean,USA,8.5,994027.0,12250323.0,movie_0034,movie_0034,0,2023-07-08,0
505,movie_0506,Love Dream,TV Series,Drama,movie_0034,1997,73.0,TV-PG,French,USA,7.4,movie_0034,movie_0034,3.0,73.0,0,2024-03-12,0
506,movie_0507,Old Empire,Movie,Thriller,movie_0034,1991,118.0,PG-13,Spanish,USA,4.9,5168542.0,23957389.0,movie_0034,movie_0034,0,2025-06-14,1
507,movie_0508,Last Hero,Movie,Adventure,Crime,1956,123.0,PG,English,Canada,8.1,1074818.0,32843910.0,movie_0034,movie_0034,0,2023-10-13,0
508,movie_0509,Queen House,Movie,Western,Fantasy,1996,112.0,PG,English,USA,6.1,4019610.0,movie_0034,movie_0034,movie_0034,0,2025-05-23,0
509,movie_0510,Queen Kingdom,Movie,History,movie_0034,2015,100.0,PG,Japanese,USA,0.7,movie_0034,movie_0034,movie_0034,movie_0034,1,2020-12-23,1
510,movie_0511,Dragon Princess,Movie,Music,movie_0034,2018,92.0,G,Spanish,South Korea,5.2,1893934.0,1115568.0,movie_0034,movie_0034,0,2022-06-04,0
511,movie_0512,An Princess,Stand-up Comedy,Romance,movie_0034,2017,93.0,NC-17,English,USA,0.7,movie_0034,movie_0034,movie_0034,movie_0034,1,2021-12-02,0
512,movie_0513,Night Dragon,Movie,Drama,movie_0034,2008,117.0,TV-G,English,South Korea,8.1,1958252.0,3878800.0,movie_0034,movie_0034,1,2023-03-03,0
513,movie_0514,Love Love,Movie,Animation,Horror,2003,89.0,TV-Y,French,USA,5.4,movie_0034,221786.0,movie_0034,movie_0034,1,2021-09-08,0
514,movie_0515,Secret House,TV Series,Sci-Fi,movie_0034,2006,30.0,TV-G,English,Canada,movie_0034,movie_0034,movie_0034,11.0,58.0,0,2021-03-22,0
515,movie_0516,Dragon Storm,Documentary,Action,Comedy,2020,78.0,TV-14,English,Canada,4.9,movie_0034,movie_0034,movie_0034,movie_0034,1,2024-08-17,0
516,movie_0517,Storm Legend,TV Series,War,movie_0034,1998,48.0,TV-MA,English,Japan,6.0,movie_0034,movie_0034,9.0,85.0,0,2021-07-21,0
517,movie_0518,A Quest,Movie,Horror,movie_0034,2002,89.0,G,Spanish,USA,8.3,movie_0034,2839053.0,movie_0034,movie_0034,0,2025-01-09,0
518,movie_0519,Quest House,Documentary,Fantasy,Drama,2020,98.0,TV-PG,English,USA,5.9,movie_0034,movie_0034,movie_0034,movie_0034,0,2025-06-11,0
519,movie_0520,Big Queen,TV Series,Biography,movie_0034,1992,28.0,PG-13,English,Germany,6.5,movie_0034,movie_0034,5.0,9.0,0,2023-05-25,0
520,movie_0521,Quest House,Movie,Crime,Mystery,2017,114.0,TV-14,French,USA,5.6,2053432.0,254166195.0,movie_0034,movie_0034,0,2024-07-31,0
521,movie_0522,Big Warrior,Documentary,Romance,movie_0034,2018,62.0,TV-G,Hindi,Germany,8.1,movie_0034,movie_0034,movie_0034,movie_0034,1,2022-08-31,0
522,movie_0523,Mystery War,Movie,Fantasy,movie_0034,1981,159.0,G,Italian,South Korea,6.9,5347853.0,30379004.0,movie_0034,movie_0034,0,2023-12-08,0
523,movie_0524,Kingdom City,Movie,Crime,movie_0034,2019,105.0,TV-PG,English,Germany,4.3,8179501.0,movie_0034,movie_0034,movie_0034,0,2023-02-07,0
524,movie_0525,Night Warrior,Movie,Animation,Horror,2006,69.0,TV-PG,English,USA,5.1,28195264.0,movie_0034,movie_0034,movie_0034,0,2022-05-10,0
525,movie_0526,Journey Warrior,Stand-up Comedy,Drama,Drama,2000,61.0,TV-14,English,Canada,movie_0034,movie_0034,movie_0034,movie_0034,movie_0034,0,2023-02-20,0
526,movie_0527,Hero Story,Movie,Crime,movie_0034,1993,95.0,TV-Y7,English,South Korea,movie_0034,9430381.0,345877.0,movie_0034,movie_0034,0,2025-01-22,0
527,movie_0528,Queen Empire,Movie,Biography,movie_0034,1995,91.0,TV-G,French,USA,1.3,5268267.0,98546720.0,movie_0034,movie_0034,1,2020-08-20,1
528,movie_0529,Legend Warrior,Movie,Music,movie_0034,1996,62.0,PG,Korean,USA,7.5,movie_0034,4201576.0,movie_0034,movie_0034,0,2024-04-17,0
529,movie_0530,Night Legend,Documentary,Romance,movie_0034,2015,91.0,TV-MA,Japanese,USA,5.3,movie_0034,movie_0034,movie_0034,movie_0034,1,2025-04-22,0
530,movie_0531,Last Night,Movie,Western,Biography,2000,106.0,PG,English,Japan,10.0,movie_0034,136292673.0,movie_0034,movie_0034,0,2025-04-01,0
531,movie_0532,First Phoenix,TV Series,Adventure,Thriller,1998,36.0,TV-14,English,USA,movie_0034,movie_0034,movie_0034,13.0,15.0,0,2025-04-11,0
532,movie_0533,First Ice,Stand-up Comedy,Thriller,movie_0034,2007,61.0,TV-14,English,USA,6.0,movie_0034,movie_0034,movie_0034,movie_0034,0,2025-01-11,1
533,movie_0534,Big Family,TV Series,War,Sport,1991,14.0,PG-13,English,USA,7.9,movie_0034,movie_0034,8.0,36.0,0,2022-08-26,1
534,movie_0535,Last Phoenix,TV Series,Romance,Thriller,1993,71.0,R,Hindi,Canada,4.8,movie_0034,movie_0034,12.0,126.0,1,2021-11-21,1
535,movie_0536,Bright Hero,TV Series,Western,movie_0034,1992,36.0,TV-14,Japanese,USA,movie_0034,movie_0034,movie_0034,1,76.0,0,2023-08-28,0
536,movie_0537,New Story,Movie,Horror,movie_0034,1998,67.0,PG-13,Italian,UK,5.6,3291844.0,9314738.0,movie_0034,movie_0034,1,2022-08-16,1
537,movie_0538,Storm Dream,Movie,Thriller,movie_0034,2002,80.0,NC-17,Spanish,France,4.9,13375163.0,movie_0034,movie_0034,movie_0034,0,2022-10-21,1
538,movie_0539,Queen Queen,Movie,Family,movie_0034,2021,106.0,TV-Y,English,USA,6.2,movie_0034,5088419.0,movie_0034,movie_0034,1,2021-03-18,0
539,movie_0540,Warrior Story,Documentary,Music,Mystery,2004,86.0,TV-MA,Italian,USA,7.7,movie_0034,movie_0034,movie_0034,movie_0034,1,2020-09-03,0
540,movie_0541,Princess Love,Documentary,Adventure,movie_0034,2024,76.0,TV-G,Japanese,USA,4.8,movie_0034,movie_0034,movie_0034,movie_0034,0,2021-02-28,0
541,movie_0542,Storm Empire,Documentary,Horror,movie_0034,2004,82.0,TV-Y,English,USA,4.9,movie_0034,movie_0034,movie_0034,movie_0034,1,2022-09-29,0
542,movie_0543,War Adventure,TV Series,War,Fantasy,2003,24.0,G,English,Germany,4.8,movie_0034,movie_0034,3.0,170.0,0,2024-08-24,0
543,movie_0544,Hero Quest,Movie,Comedy,Music,1990,70.0,TV-PG,English,Germany,5.9,1855152.0,movie_0034,movie_0034,movie_0034,0,2022-10-26,0
544,movie_0545,Little Mission,Documentary,Western,movie_0034,1998,90.0,G,Spanish,USA,8.6,movie_0034,movie_0034,movie_0034,movie_0034,1,2022-02-22,0
545,movie_0546,New Queen,Movie,Adventure,Sport,2011,100.0,G,Korean,Canada,5.2,27001846.0,1247942.0,movie_0034,movie_0034,0,2024-04-18,0
546,movie_0547,Fire Mission,TV Series,History,movie_0034,2011,55.0,PG,Italian,South Korea,4.6,movie_0034,movie_0034,8.0,41.0,1,2025-07-30,0
547,movie_0548,Story Hero,Documentary,Comedy,Adventure,1990,92.0,R,English,Germany,movie_0034,movie_0034,movie_0034,movie_0034,movie_0034,0,2024-04-13,0
548,movie_0549,A Adventure,Movie,Crime,Western,1995,130.0,TV-PG,English,USA,movie_0034,116133750.0,movie_0034,movie_0034,movie_0034,0,2021-10-04,1
549,movie_0550,Dark Ice,Movie,War,movie_0034,2001,59.0,PG-13,Spanish,USA,6.2,1930583.0,movie_0034,movie_0034,movie_0034,0,2023-11-03,0
550,movie_0551,Warrior Quest,Movie,Mystery,Romance,2012,109.0,R,English,USA,movie_0034,1558696.0,4818745.0,movie_0034,movie_0034,0,2023-09-08,0
551,movie_0552,A Mission,Documentary,Romance,movie_0034,2017,88.0,TV-14,English,UK,movie_0034,movie_0034,movie_0034,movie_0034,movie_0034,1,2025-01-17,1
552,movie_0553,Mystery City,Documentary,Music,movie_0034,2010,93.0,NC-17,English,Germany,6.0,movie_0034,movie_0034,movie_0034,movie_0034,1,2024-06-22,0
553,movie_0554,Fire Queen,Documentary,History,movie_0034,2009,84.0,NC-17,German,Canada,7.8,movie_0034,movie_0034,movie_0034,movie_0034,0,2021-11-28,0
554,movie_0555,Ice Phoenix,TV Series,Comedy,Sci-Fi,2011,22.0,R,English,Germany,3.0,movie_0034,movie_0034,movie_0034,141.0,0,2025-04-06,1
555,movie_0556,Empire Princess,Documentary,Animation,movie_0034,2001,108.0,TV-Y,English,USA,6.8,movie_0034,movie_0034,movie_0034,movie_0034,0,2023-09-10,0
556,movie_0557,Queen Hero,Movie,Sport,movie_0034,2020,147.0,TV-G,English,USA,7.8,13882650.0,1054653607.0,movie_0034,movie_0034,0,2022-03-09,0
557,movie_0558,Last Phoenix,TV Series,Music,movie_0034,2011,28.0,NC-17,Spanish,USA,5.6,movie_0034,movie_0034,2.0,185.0,0,2020-08-13,0
558,movie_0559,Mystery Dragon,Documentary,Romance,movie_0034,2001,73.0,TV-Y7,English,South Korea,movie_0034,movie_0034,movie_0034,movie_0034,movie_0034,1,2021-07-05,0
559,movie_0560,Ice Queen,Stand-up Comedy,Adventure,movie_0034,1997,51.0,TV-Y,English,Germany,movie_0034,movie_0034,movie_0034,movie_0034,movie_0034,0,2025-04-19,0
560,movie_0561,Quest Secret,TV Series,Western,Crime,1990,54.0,R,English,UK,3.8,movie_0034,movie_0034,5.0,38.0,0,2023-03-05,0
561,movie_0562,Legend Queen,Movie,Action,movie_0034,2006,137.0,G,English,Germany,movie_0034,8709831.0,1267443.0,movie_0034,movie_0034,0,2024-06-18,0
562,movie_0563,Ice Secret,Movie,Sport,movie_0034,1995,121.0,R,English,USA,7.0,14078805.0,movie_0034,movie_0034,movie_0034,0,2024-10-08,0
563,movie_0564,Mystery Mystery,TV Series,Documentary,movie_0034,2006,6.0,NC-17,English,USA,movie_0034,movie_0034,movie_0034,movie_0034,177.0,0,2024-04-18,0
564,movie_0565,Dragon Family,Stand-up Comedy,Music,movie_0034,2005,54.0,G,English,USA,6.9,movie_0034,movie_0034,movie_0034,movie_0034,0,2021-07-18,0
565,movie_0566,A City,Movie,History,Mystery,2022,110.0,TV-Y,Hindi,USA,7.2,movie_0034,124803650.0,movie_0034,movie_0034,0,2024-10-11,0
566,movie_0567,Journey Kingdom,TV Series,Fantasy,movie_0034,1993,50.0,PG,English,USA,5.6,movie_0034,movie_0034,13.0,167.0,1,2025-01-15,1
567,movie_0568,Dark Legend,Movie,Sci-Fi,movie_0034,1956,125.0,TV-Y7,English,Canada,6.2,1464928.0,7568167.0,movie_0034,movie_0034,0,2025-03-22,0
568,movie_0569,Legend King,Documentary,War,movie_0034,1990,59.0,TV-14,English,USA,6.3,movie_0034,movie_0034,movie_0034,movie_0034,0,2022-04-12,1
569,movie_0570,Mission Storm,Stand-up Comedy,Sci-Fi,War,1999,87.0,TV-G,German,USA,5.8,movie_0034,movie_0034,movie_0034,movie_0034,0,2023-08-31,0
570,movie_0571,City Princess,Documentary,Family,History,2011,73.0,TV-MA,Japanese,South Korea,4.4,movie_0034,movie_0034,movie_0034,movie_0034,1,2024-11-04,0
571,movie_0572,Dream Secret,TV Series,Documentary,Sci-Fi,2024,33.0,PG-13,English,UK,4.5,movie_0034,movie_0034,8.0,105.0,0,2021-06-08,0
572,movie_0573,Fire Kingdom,Limited Series,Action,History,2020,34.0,PG,Spanish,Germany,6.9,movie_0034,movie_0034,3.0,35.0,0,2021-08-28,0
573,movie_0574,Journey Princess,Limited Series,Comedy,Drama,2012,57.0,PG,Spanish,USA,5.3,movie_0034,movie_0034,6.0,10.0,0,2024-08-14,1
574,movie_0575,City Quest,Documentary,Drama,movie_0034,2021,86.0,NC-17,Spanish,South Korea,1.4,movie_0034,movie_0034,movie_0034,movie_0034,0,2024-10-22,0
575,movie_0576,Love Kingdom,Movie,Crime,movie_0034,2001,104.0,G,Hindi,France,7.1,5073775.0,movie_0034,movie_0034,movie_0034,0,2024-09-13,0
576,movie_0577,Family House,TV Series,Action,movie_0034,2003,53.0,TV-PG,Japanese,Japan,8.6,movie_0034,movie_0034,7.0,74.0,1,2023-10-22,0
577,movie_0578,Little Phoenix,TV Series,Sport,Horror,2000,55.0,PG-13,Hindi,USA,6.6,movie_0034,movie_0034,3.0,29.0,0,2023-06-19,0
578,movie_0579,Last Story,Movie,Documentary,movie_0034,1978,349.0,G,English,South Korea,7.0,5312135.0,69251153.0,movie_0034,movie_0034,0,2024-02-05,0
579,movie_0580,Last Love,Stand-up Comedy,Crime,movie_0034,2014,74.0,PG,English,South Korea,6.2,movie_0034,movie_0034,movie_0034,movie_0034,1,2022-01-19,0
580,movie_0581,Ice Kingdom,Documentary,Sci-Fi,War,2016,111.0,TV-Y,English,USA,2.7,movie_0034,movie_0034,movie_0034,movie_0034,0,2023-07-19,1
581,movie_0582,My Queen,TV Series,Sci-Fi,movie_0034,1990,62.0,TV-Y,English,USA,7.4,movie_0034,movie_0034,movie_0034,192.0,0,2020-11-19,0
582,movie_0583,Hero Ice,Movie,Comedy,movie_0034,1999,101.0,PG,English,USA,6.8,3951401.0,32741225.0,movie_0034,movie_0034,0,2023-07-24,0
583,movie_0584,Family Storm,Documentary,Romance,movie_0034,2006,89.0,TV-Y,English,USA,3.8,movie_0034,movie_0034,movie_0034,movie_0034,0,2023-10-31,1
584,movie_0585,Quest Battle,TV Series,Comedy,movie_0034,2023,59.0,G,Spanish,USA,movie_0034,movie_0034,movie_0034,6.0,101.0,0,2020-11-25,0
585,movie_0586,A Adventure,Documentary,Drama,Documentary,2021,99.0,R,English,USA,4.4,movie_0034,movie_0034,movie_0034,movie_0034,1,2021-10-26,0
586,movie_0587,A Quest,Stand-up Comedy,Family,movie_0034,2020,51.0,R,English,India,5.9,movie_0034,movie_0034,movie_0034,movie_0034,0,2022-05-14,0
587,movie_0588,Queen Queen,Movie,Sci-Fi,movie_0034,1997,122.0,TV-Y,English,India,2.5,447581.0,391734641.0,movie_0034,movie_0034,0,2023-09-15,0
588,movie_0589,Family Adventure,Limited Series,Mystery,movie_0034,2011,332.0,TV-Y,Korean,USA,7.3,movie_0034,movie_0034,3.0,79.0,1,2021-08-11,0
589,movie_0590,Secret City,Documentary,War,movie_0034,2012,104.0,NC-17,English,India,5.4,movie_0034,movie_0034,movie_0034,movie_0034,0,2022-12-15,1
590,movie_0591,City Empire,Limited Series,Mystery,Sci-Fi,1995,94.0,TV-Y,German,USA,movie_0034,movie_0034,movie_0034,6.0,77.0,0,2024-08-01,0
591,movie_0592,King Adventure,Movie,Drama,movie_0034,2018,117.0,TV-G,Italian,USA,6.2,37983685.0,7744943.0,movie_0034,movie_0034,0,2025-03-12,0
592,movie_0593,Queen Dragon,Documentary,Family,Family,2001,72.0,TV-14,Spanish,Germany,movie_0034,movie_0034,movie_0034,movie_0034,movie_0034,1,2022-04-24,0
593,movie_0594,Journey Day,Movie,Drama,movie_0034,2003,153.0,PG-13,French,Canada,6.6,1442937.0,23502658.0,movie_0034,movie_0034,1,2024-11-16,1
594,movie_0595,An Empire,TV Series,Animation,movie_0034,1998,28.0,PG-13,English,France,8.3,movie_0034,movie_0034,8.0,104.0,1,2022-06-30,0
595,movie_0596,Phoenix Adventure,Limited Series,Documentary,movie_0034,1993,33.0,TV-G,English,USA,7.5,movie_0034,movie_0034,4.0,12.0,0,2020-11-12,0
596,movie_0597,War Journey,Stand-up Comedy,Comedy,History,1996,77.0,TV-MA,English,USA,3.6,movie_0034,movie_0034,movie_0034,movie_0034,0,2021-12-24,0
597,movie_0598,Queen Quest,Movie,Biography,movie_0034,1995,166.0,TV-PG,English,India,6.9,719932.0,movie_0034,movie_0034,movie_0034,0,2022-10-11,0
598,movie_0599,Quest War,Documentary,Thriller,movie_0034,1994,89.0,TV-14,English,USA,4.9,movie_0034,movie_0034,movie_0034,movie_0034,0,2022-02-26,0
599,movie_0600,Big Adventure,TV Series,History,Fantasy,1992,40.0,TV-Y,Korean,South Korea,movie_0034,movie_0034,movie_0034,14.0,173.0,0,2022-12-08,0
600,movie_0601,Secret Mission,Documentary,Horror,movie_0034,2016,99.0,G,Japanese,Germany,6.5,movie_0034,movie_0034,movie_0034,movie_0034,0,2021-01-20,0
601,movie_0602,Queen Family,Movie,Mystery,Sci-Fi,2012,70.0,TV-14,Japanese,Japan,movie_0034,movie_0034,3500926.0,movie_0034,movie_0034,1,2020-12-15,0
602,movie_0603,Last Kingdom,Movie,War,Crime,1996,113.0,TV-14,English,USA,6.6,movie_0034,movie_0034,movie_0034,movie_0034,0,2024-06-23,0
603,movie_0604,Empire War,TV Series,Western,movie_0034,2019,42.0,TV-MA,English,USA,5.4,movie_0034,movie_0034,14.0,112.0,0,2021-08-22,1
604,movie_0605,An War,Movie,Romance,War,2014,138.0,PG,English,South Korea,5.6,3696939.0,158596540.0,movie_0034,movie_0034,1,2024-09-07,0
605,movie_0606,Legend Fire,Movie,Comedy,Animation,1993,96.0,NC-17,English,UK,9.3,movie_0034,13896745.0,movie_0034,movie_0034,0,2024-04-25,0
606,movie_0607,The War,Documentary,Romance,movie_0034,2002,86.0,TV-Y7,English,USA,7.6,movie_0034,movie_0034,movie_0034,movie_0034,1,2024-06-15,0
607,movie_0608,King Warrior,TV Series,Western,movie_0034,1991,6.0,G,English,India,5.1,movie_0034,movie_0034,9.0,99.0,0,2023-06-05,0
608,movie_0609,Old Family,Limited Series,Action,War,2018,43.0,TV-G,Spanish,South Korea,movie_0034,movie_0034,movie_0034,5.0,182.0,0,2024-10-14,0
609,movie_0610,Princess Legend,Documentary,Thriller,movie_0034,2004,43.0,TV-Y7,French,Japan,4.4,movie_0034,movie_0034,movie_0034,movie_0034,0,2022-10-08,1
610,movie_0611,Big Adventure,Movie,Documentary,Fantasy,2017,126.0,TV-Y7,English,USA,1.3,2250753.0,170972649.0,movie_0034,movie_0034,0,2023-07-31,0
611,movie_0612,Kingdom Empire,Movie,Music,Mystery,2009,66.0,TV-Y,English,USA,5.4,2775406.0,18385689.0,movie_0034,movie_0034,1,2021-12-19,1
612,movie_0613,Princess Day,Limited Series,Sci-Fi,Crime,1993,30.0,TV-Y7,English,USA,4.6,movie_0034,movie_0034,8.0,19.0,0,2024-12-27,0
613,movie_0614,Day Day,Movie,Comedy,movie_0034,2019,108.0,TV-G,English,Japan,4.6,1559466.0,movie_0034,movie_0034,movie_0034,0,2024-11-20,0
614,movie_0615,An Fire,Movie,Crime,movie_0034,2016,136.0,PG,English,Japan,5.1,1121652.0,130558068.0,movie_0034,movie_0034,1,2022-02-02,1
615,movie_0616,First Ice,Documentary,Adventure,movie_0034,2007,96.0,G,English,South Korea,7.1,movie_0034,movie_0034,movie_0034,movie_0034,0,2022-12-06,0
616,movie_0617,Quest War,Movie,War,War,2023,146.0,PG,English,Germany,7.1,77455401.0,7924508.0,movie_0034,movie_0034,0,2024-06-27,0
617,movie_0618,First Kingdom,TV Series,War,Romance,2014,58.0,NC-17,English,South Korea,movie_0034,movie_0034,movie_0034,1,152.0,0,2024-05-30,0
618,movie_0619,My Story,Documentary,Crime,Adventure,2014,570.0,TV-G,Japanese,UK,4.8,movie_0034,movie_0034,movie_0034,movie_0034,1,2021-03-03,1
619,movie_0620,Dark Secret,Movie,Animation,movie_0034,1997,111.0,TV-Y7,English,USA,7.9,5640579.0,96414255.0,movie_0034,movie_0034,1,2020-10-28,0
620,movie_0621,Battle War,TV Series,History,Horror,2023,53.0,PG,Hindi,USA,7.0,movie_0034,movie_0034,5.0,95.0,1,2022-06-05,0
621,movie_0622,An Journey,Movie,Western,Comedy,2005,130.0,R,Italian,South Korea,3.4,5596184.0,43187317.0,movie_0034,movie_0034,1,2020-08-06,0
622,movie_0623,Family Day,Stand-up Comedy,Family,movie_0034,2013,54.0,PG,English,USA,9.3,movie_0034,movie_0034,movie_0034,movie_0034,0,2023-08-08,0
623,movie_0624,Mystery Mystery,Movie,Romance,Sport,2015,101.0,G,English,USA,5.7,5694534.0,169216899.0,movie_0034,movie_0034,1,2021-03-11,0
624,movie_0625,Day Night,Movie,Documentary,movie_0034,2003,105.0,TV-Y,English,USA,movie_0034,movie_0034,movie_0034,movie_0034,movie_0034,0,2021-10-13,0
625,movie_0626,Journey Mystery,Movie,Western,movie_0034,2009,21.0,NC-17,English,South Korea,5.3,350706.0,146051.0,movie_0034,movie_0034,0,2025-03-18,0
626,movie_0627,Love Legend,Movie,Western,movie_0034,2018,121.0,NC-17,English,Germany,6.5,2533936.0,45685991.0,movie_0034,movie_0034,0,2024-12-29,0
627,movie_0628,Phoenix Story,TV Series,Music,movie_0034,2010,45.0,TV-14,English,Canada,8.0,movie_0034,movie_0034,13.0,170.0,0,2024-04-11,0
628,movie_0629,Adventure Secret,Documentary,Adventure,movie_0034,1999,104.0,TV-MA,Japanese,USA,8.2,movie_0034,movie_0034,movie_0034,movie_0034,1,2023-11-14,0
629,movie_0630,War Secret,Documentary,Sport,War,2024,56.0,TV-G,Japanese,USA,movie_0034,movie_0034,movie_0034,movie_0034,movie_0034,1,2024-04-15,0
630,movie_0631,Warrior Kingdom,Movie,War,War,2003,81.0,TV-PG,English,South Korea,4.8,19341025.0,120445111.0,movie_0034,movie_0034,0,2022-11-26,0
631,movie_0632,Day Dragon,Movie,Adventure,movie_0034,2004,89.0,G,French,Germany,6.4,220840.0,movie_0034,movie_0034,movie_0034,1,2020-11-20,0
632,movie_0633,Warrior Ice,TV Series,Biography,History,2000,43.0,TV-G,English,USA,6.6,movie_0034,movie_0034,6.0,29.0,1,2020-09-15,0
633,movie_0634,War Phoenix,Stand-up Comedy,Action,movie_0034,1997,74.0,TV-MA,English,Germany,8.0,movie_0034,movie_0034,movie_0034,movie_0034,0,2022-04-20,1
634,movie_0635,Dream Family,TV Series,Comedy,movie_0034,1995,30.0,TV-Y7,French,South Korea,4.8,movie_0034,movie_0034,movie_0034,172.0,0,2023-05-29,0
635,movie_0636,Last Mission,Stand-up Comedy,Music,movie_0034,2009,51.0,TV-MA,English,USA,movie_0034,movie_0034,movie_0034,movie_0034,movie_0034,1,2023-01-23,0
636,movie_0637,Old Battle,TV Series,Family,History,2006,58.0,TV-MA,English,USA,5.5,movie_0034,movie_0034,1,83.0,1,2021-10-03,0
637,movie_0638,Quest Family,TV Series,Romance,movie_0034,2001,65.0,G,English,USA,6.1,movie_0034,movie_0034,8.0,25.0,0,2024-05-16,0
638,movie_0639,Quest Fire,Limited Series,Sport,War,1996,68.0,TV-Y7,English,Canada,4.8,movie_0034,movie_0034,11.0,37.0,1,2021-05-03,0
639,movie_0640,Warrior Legend,Movie,Horror,movie_0034,2002,88.0,TV-MA,Korean,India,6.1,23331183.0,movie_0034,movie_0034,movie_0034,0,2023-02-28,1
640,movie_0641,First Dream,TV Series,Thriller,Thriller,2023,62.0,R,English,USA,10.0,movie_0034,movie_0034,12.0,54.0,1,2025-01-29,0
641,movie_0642,Hero Dragon,Limited Series,Romance,movie_0034,2011,20.0,TV-14,Italian,Canada,movie_0034,movie_0034,movie_0034,3.0,37.0,1,2021-04-26,1
642,movie_0643,Fire Phoenix,TV Series,Drama,movie_0034,2018,45.0,TV-Y7,Japanese,South Korea,5.3,movie_0034,movie_0034,11.0,91.0,0,2020-09-07,1
643,movie_0644,Kingdom Hero,TV Series,Mystery,movie_0034,2010,24.0,NC-17,Italian,South Korea,6.2,movie_0034,movie_0034,5.0,197.0,0,2021-12-13,0
644,movie_0645,Last Secret,Stand-up Comedy,Adventure,Mystery,1991,62.0,TV-G,Korean,France,1.8,movie_0034,movie_0034,movie_0034,movie_0034,1,2022-11-07,1
645,movie_0646,King Adventure,Movie,Fantasy,movie_0034,2015,104.0,TV-MA,English,France,7.5,2435028.0,296405.0,movie_0034,movie_0034,1,2021-09-09,0
646,movie_0647,Story Journey,Movie,Music,movie_0034,2010,159.0,TV-Y7,French,France,8.2,12844095.0,34444993.0,movie_0034,movie_0034,0,2020-10-30,0
647,movie_0648,An Ice,Movie,Horror,movie_0034,2012,138.0,TV-Y7,English,USA,4.9,movie_0034,movie_0034,movie_0034,movie_0034,1,2020-12-17,0
648,movie_0649,King Battle,TV Series,War,Sport,2014,52.0,TV-Y7,Spanish,UK,movie_0034,movie_0034,movie_0034,6.0,45.0,0,2023-02-22,0
649,movie_0650,First Kingdom,Movie,Adventure,movie_0034,2020,99.0,TV-G,English,USA,5.2,182524033.0,3132808.0,movie_0034,movie_0034,0,2022-11-28,0
650,movie_0651,Phoenix Day,Movie,Documentary,Action,2019,114.0,R,English,USA,4.1,386155.0,51575130.0,movie_0034,movie_0034,0,2024-02-29,1
